LogID,Timestamp,SourceIP,DeviceType,LoginAttempts,DataTransferred_MB,AccessHour
100375,2026-05-01 07:59:00,192.168.1.177,Workstation,1,1.62,7
100376,2026-05-01 22:55:00,192.168.1.2,Workstation,1,2.65,22
100377,2026-05-01 14:34:00,10.0.0.61,Server,1,16.63,14
100378,2026-05-01 14:12:00,192.168.1.119,Workstation,3,30.32,14
100379,2026-05-02 03:44:00,192.168.1.60,Gateway,1,4.5,3
100380,2026-05-02 00:34:00,192.168.1.85,Server,1,4.2,0
100381,2026-05-01 13:58:00,192.168.1.158,Server,2,41.49,13
100382,2026-05-01 14:14:00,192.168.1.60,Gateway,2,48.02,14
100383,2026-05-01 16:48:00,192.168.1.177,Server,3,6.33,16
100384,2026-05-01 16:42:00,10.0.0.216,Server,1,45.16,16
100385,2026-05-01 14:00:00,10.0.0.143,Server,3,30.7,14
100386,2026-05-01 09:42:00,10.0.0.252,Gateway,2,1.98,9
100387,2026-05-01 17:17:00,192.168.1.166,Server,1,20.61,17
100388,2026-05-02 06:47:00,10.0.0.252,Gateway,1,2.23,6
100389,2026-05-02 00:02:00,10.0.0.79,Gateway,2,2.91,0
100390,2026-05-02 05:58:00,192.168.1.186,IoT_Device,1,4.62,5
100391,2026-05-01 22:33:00,192.168.1.77,Gateway,2,4.06,22
100392,2026-05-01 14:23:00,192.168.1.186,Workstation,1,33.76,14
100393,2026-05-01 20:54:00,10.0.0.252,Workstation,1,3.86,20
100394,2026-05-01 06:34:00,192.168.1.85,IoT_Device,2,2.9,6
100395,2026-05-01 14:08:00,192.168.1.164,Server,1,12.97,14
100396,2026-05-01 17:56:00,10.0.0.193,Workstation,1,38.97,17
100397,2026-05-01 21:58:00,10.0.0.228,Gateway,1,1.28,21
100398,2026-05-02 00:00:00,192.168.1.128,Workstation,2,4.26,0
100399,2026-05-01 19:01:00,192.168.1.235,IoT_Device,1,4.29,19
100400,2026-05-01 18:27:00,10.0.0.17,IoT_Device,1,24.18,18
100401,2026-05-01 12:23:00,192.168.1.77,Server,1,0.55,12
100402,2026-05-01 19:22:00,192.168.1.40,Workstation,2,3.04,19
100403,2026-05-02 06:55:00,10.0.0.193,IoT_Device,2,0.41,6
100404,2026-05-02 04:10:00,192.168.1.47,IoT_Device,2,2.57,4
100405,2026-05-01 11:19:00,192.168.1.31,Gateway,1,4.52,11
100406,2026-05-01 09:03:00,10.0.0.79,Gateway,1,40.81,9
100407,2026-05-01 20:46:00,192.168.1.209,IoT_Device,1,0.33,20
100408,2026-05-02 00:00:00,10.0.0.235,Workstation,1,3.1,0
100409,2026-05-01 15:57:00,203.0.113.24,Server,2,4.47,15
100410,2026-05-02 05:12:00,192.168.1.87,Gateway,1,4.3,5
100411,2026-05-02 03:25:00,192.168.1.138,Gateway,2,2.1,3
100412,2026-05-02 01:20:00,192.168.1.87,Server,1,4.37,1
100413,2026-05-01 13:04:00,192.168.1.214,Gateway,2,32.28,13
100414,2026-05-01 12:23:00,192.168.1.189,Workstation,3,7.61,12
100415,2026-05-01 07:35:00,192.168.1.45,Workstation,1,3.22,7
100416,2026-05-01 13:43:00,10.0.0.116,Server,2,1.33,13
100417,2026-05-01 20:09:00,10.0.0.174,Server,2,3.03,20
100418,2026-05-02 06:38:00,10.0.0.216,IoT_Device,1,3.6,6
100419,2026-05-01 09:01:00,192.168.1.158,Server,2,44.33,9
100420,2026-05-01 18:36:00,203.0.113.20,Workstation,3,20.46,18
100421,2026-05-02 00:41:00,192.168.1.130,Server,1,3.02,0
100422,2026-05-01 12:30:00,10.0.0.222,Workstation,2,1.46,12
100423,2026-05-02 02:41:00,192.168.1.230,IoT_Device,2,3.65,2
100424,2026-05-01 21:02:00,192.168.1.18,IoT_Device,2,4.62,21
100425,2026-05-01 13:59:00,192.168.1.40,Workstation,1,28.49,13
100426,2026-05-02 01:43:00,10.0.0.182,IoT_Device,1,3.87,1
100427,2026-05-01 07:16:00,192.168.1.145,Server,2,4.69,7
100428,2026-05-02 04:33:00,192.168.1.145,Gateway,2,0.43,4
100429,2026-05-02 05:10:00,192.168.1.50,Workstation,1,2.32,5
100430,2026-05-01 10:13:00,192.168.1.128,Gateway,1,46.89,10
100431,2026-05-01 19:23:00,10.0.0.54,Gateway,2,1.85,19
100432,2026-05-01 12:15:00,192.168.1.189,IoT_Device,1,10.53,12
100433,2026-05-02 10:52:00,10.0.0.201,Workstation,2,5.88,10
100434,2026-05-01 22:13:00,192.168.1.218,Server,1,2.37,22
100435,2026-05-01 08:42:00,10.0.0.17,Workstation,1,42.55,8
100436,2026-05-01 14:30:00,192.168.1.201,Workstation,1,34.06,14
100437,2026-05-02 07:59:00,192.168.1.86,Gateway,1,0.1,7
100438,2026-05-01 20:37:00,192.168.1.123,IoT_Device,2,1.27,20
100439,2026-05-02 06:46:00,192.168.1.214,IoT_Device,2,0.75,6
100440,2026-05-02 02:54:00,192.168.1.130,Workstation,2,1.94,2
100441,2026-05-02 12:23:00,192.168.1.127,IoT_Device,1,11.3,12
100442,2026-05-02 00:54:00,192.168.1.162,Workstation,2,1.6,0
100443,2026-05-02 11:26:00,203.0.113.50,Server,3,2.93,11
100444,2026-05-02 09:47:00,192.168.1.204,Gateway,1,43.3,9
100445,2026-05-02 01:35:00,192.168.1.182,IoT_Device,1,4.33,1
100446,2026-05-02 04:49:00,203.0.113.34,Workstation,1,4.87,4
100447,2026-05-01 22:29:00,192.168.1.176,Gateway,2,1.5,22
100448,2026-05-02 08:16:00,203.0.113.20,Server,1,12.21,8
100449,2026-05-01 23:52:00,192.168.1.106,Workstation,2,4.18,23
100450,2026-05-02 10:24:00,192.168.1.107,IoT_Device,2,23.78,10
100451,2026-05-02 05:52:00,192.168.1.161,Server,1,4.53,5
100452,2026-05-01 21:50:00,203.0.113.12,Server,2,3.37,21
100453,2026-05-01 15:22:00,192.168.1.86,Workstation,1,45.8,15
100454,2026-05-01 15:02:00,192.168.1.134,Server,1,1.19,15
100455,2026-05-02 02:55:00,10.0.0.23,IoT_Device,1,4.4,2
100456,2026-05-02 06:52:00,192.168.1.79,Workstation,1,0.6,6
100457,2026-05-01 23:29:00,192.168.1.205,Gateway,2,0.94,23
100458,2026-05-02 02:46:00,192.168.1.79,Server,2,3.94,2
100459,2026-05-01 16:03:00,192.168.1.214,IoT_Device,3,30.52,16
100460,2026-05-01 10:02:00,192.168.1.205,IoT_Device,1,38.01,10
100461,2026-05-01 16:27:00,10.0.0.8,Gateway,1,43.8,16
100462,2026-05-01 16:04:00,192.168.1.31,Gateway,3,12.53,16
100463,2026-05-01 17:35:00,10.0.0.39,Server,1,42.48,17
100464,2026-05-02 00:26:00,192.168.1.237,Server,2,2.1,0
100465,2026-05-01 12:02:00,10.0.0.205,Gateway,2,11.83,12
100466,2026-05-01 14:57:00,192.168.1.118,IoT_Device,2,48.01,14
100467,2026-05-02 05:23:00,192.168.1.45,Workstation,25,3376.73,5
100468,2026-05-02 05:50:00,192.168.1.52,Workstation,1,2.32,5
100469,2026-05-01 09:49:00,192.168.1.1,IoT_Device,3,3.52,9
100470,2026-05-01 20:36:00,192.168.1.237,IoT_Device,2,1.26,20
100471,2026-05-02 00:53:00,192.168.1.75,Gateway,1,4.31,0
100472,2026-05-01 20:56:00,192.168.1.77,Server,8,2004.47,20
100473,2026-05-01 14:24:00,192.168.1.186,IoT_Device,1,4.68,14
100474,2026-05-01 21:10:00,192.168.1.138,Gateway,1,1.2,21
100475,2026-05-02 12:34:00,192.168.1.75,Gateway,2,16.73,12
100476,2026-05-02 02:28:00,192.168.1.50,Server,2,3.43,2
100477,2026-05-02 06:04:00,192.168.1.85,Server,1,3.91,6
100478,2026-05-02 11:16:00,192.168.1.203,IoT_Device,3,49.45,11
100479,2026-05-02 08:25:00,10.0.0.204,IoT_Device,1,34.49,8
100480,2026-05-01 20:10:00,192.168.1.50,Workstation,1,3.69,20
100481,2026-05-01 08:12:00,10.0.0.216,Gateway,3,32.74,8
100482,2026-05-01 19:20:00,192.168.1.83,Workstation,1,4.91,19
100483,2026-05-02 08:18:00,203.0.113.24,IoT_Device,1,16.71,8
100484,2026-05-02 11:36:00,10.0.0.174,Workstation,2,48.46,11
100485,2026-05-02 14:54:00,192.168.1.203,Gateway,3,47.77,14
100486,2026-05-01 21:40:00,10.0.0.216,IoT_Device,2,1.25,21
100487,2026-05-02 08:23:00,192.168.1.54,IoT_Device,3,30.64,8
100488,2026-05-02 01:54:00,192.168.1.207,Server,1,4.77,1
100489,2026-05-02 03:48:00,10.0.0.220,Server,1,4.27,3
100490,2026-05-01 15:22:00,10.0.0.235,Workstation,1,47.59,15
100491,2026-05-01 15:21:00,192.168.1.176,Server,3,36.62,15
100492,2026-05-01 22:29:00,203.0.113.3,Workstation,2,4.88,22
100493,2026-05-01 09:10:00,192.168.1.54,Server,3,35.98,9
100494,2026-05-01 19:18:00,10.0.0.91,Server,2,3.28,19
100495,2026-05-02 06:39:00,192.168.1.50,Server,2,4.25,6
100496,2026-05-01 21:38:00,192.168.1.218,Gateway,1,3.27,21
100497,2026-05-01 13:45:00,192.168.1.127,Workstation,2,17.67,13
100498,2026-05-01 23:49:00,192.168.1.1,Server,2,4.82,23
100499,2026-05-01 12:33:00,192.168.1.1,Server,1,34.92,12
100500,2026-05-02 05:04:00,10.0.0.225,Gateway,2,4.63,5
100501,2026-05-01 09:15:00,192.168.1.214,Workstation,1,44.81,9
100502,2026-05-01 21:33:00,10.0.0.17,IoT_Device,2,2.44,21
100503,2026-05-02 03:18:00,192.168.1.134,IoT_Device,1,0.23,3
100504,2026-05-01 09:18:00,10.0.0.147,IoT_Device,3,22.87,9
100505,2026-05-02 06:03:00,192.168.1.55,Server,1,4.82,6
100506,2026-05-01 13:00:00,192.168.1.34,Workstation,1,36.11,13
100507,2026-05-02 00:03:00,192.168.1.207,Gateway,2,2.53,0
100508,2026-05-01 10:10:00,192.168.1.186,IoT_Device,3,24.88,10
100509,2026-05-01 21:20:00,192.168.1.214,Workstation,2,2.58,21
100510,2026-05-01 15:41:00,192.168.1.55,Workstation,3,42.35,15
100511,2026-05-01 19:39:00,192.168.1.222,Workstation,1,1.67,19
100512,2026-05-02 10:30:00,10.0.0.174,Gateway,3,10.21,10
100513,2026-05-01 21:30:00,10.0.0.61,Gateway,1,3.97,21
100514,2026-05-02 10:20:00,192.168.1.34,Gateway,3,16.25,10
100515,2026-05-02 13:08:00,10.0.0.153,Server,3,0.53,13
100516,2026-05-01 17:16:00,10.0.0.216,Server,3,9.72,17
100517,2026-05-01 11:26:00,10.0.0.97,Workstation,3,39.72,11
100518,2026-05-01 09:18:00,10.0.0.228,IoT_Device,2,3.07,9
100519,2026-05-02 03:18:00,10.0.0.138,Gateway,1,3.35,3
100520,2026-05-02 19:19:00,192.168.1.50,Workstation,2,1.97,19
100521,2026-05-01 20:50:00,10.0.0.220,Workstation,2,2.89,20
100522,2026-05-02 07:19:00,192.168.1.88,Gateway,11,1171.68,7
100523,2026-05-02 11:57:00,192.168.1.34,Server,3,9.21,11
100524,2026-05-02 07:30:00,192.168.1.145,Workstation,2,1.41,7
100525,2026-05-02 11:08:00,10.0.0.161,Workstation,1,46.74,11
100526,2026-05-02 18:03:00,192.168.1.106,Gateway,2,23.3,18
100527,2026-05-01 15:47:00,10.0.0.128,IoT_Device,2,10.21,15
100528,2026-05-01 09:31:00,10.0.0.181,Workstation,2,41.41,9
100529,2026-05-01 14:11:00,192.168.1.106,Server,3,15.06,14
100530,2026-05-01 13:17:00,192.168.1.138,IoT_Device,3,12.71,13
100531,2026-05-02 08:32:00,192.168.1.166,IoT_Device,1,34.33,8
100532,2026-05-02 04:52:00,10.0.0.143,Gateway,2,3.97,4
100533,2026-05-01 16:37:00,192.168.1.182,Server,1,43.38,16
100534,2026-05-02 09:48:00,192.168.1.204,Workstation,1,27.54,9
100535,2026-05-02 12:16:00,192.168.1.191,Gateway,3,46.76,12
100536,2026-05-01 14:55:00,10.0.0.79,Server,2,20.54,14
100537,2026-05-02 06:41:00,192.168.1.86,Workstation,2,1.01,6
100538,2026-05-02 11:47:00,192.168.1.7,Server,2,36.26,11
100539,2026-05-01 13:05:00,10.0.0.72,Gateway,2,9.31,13
100540,2026-05-02 14:29:00,192.168.1.122,IoT_Device,2,19.76,14
100541,2026-05-02 19:48:00,192.168.1.83,Server,1,2.08,19
100542,2026-05-01 12:56:00,192.168.1.203,IoT_Device,3,11.47,12
100543,2026-05-01 09:58:00,10.0.0.9,Workstation,3,11.5,9
100544,2026-05-01 20:22:00,192.168.1.47,IoT_Device,2,0.6,20
100545,2026-05-02 09:41:00,192.168.1.145,Server,3,5.76,9
100546,2026-05-02 19:58:00,192.168.1.77,Server,2,1.89,19
100547,2026-05-01 23:34:00,192.168.1.10,Server,2,2.64,23
100548,2026-05-02 11:15:00,192.168.1.186,Gateway,2,47.5,11
100549,2026-05-01 11:55:00,192.168.1.54,Workstation,3,16.56,11
100550,2026-05-02 10:29:00,192.168.1.106,Workstation,3,16.36,10
100551,2026-05-02 08:13:00,10.0.0.137,Workstation,2,38.76,8
100552,2026-05-01 12:56:00,192.168.1.120,Server,2,41.33,12
100553,2026-05-02 13:41:00,10.0.0.204,Server,1,0.88,13
100554,2026-05-02 16:38:00,192.168.1.77,Gateway,2,31.59,16
100555,2026-05-02 07:27:00,192.168.1.144,Gateway,1,4.64,7
100556,2026-05-01 13:45:00,192.168.1.207,IoT_Device,1,45.74,13
100557,2026-05-02 21:49:00,192.168.1.130,IoT_Device,1,0.33,21
100558,2026-05-02 14:24:00,192.168.1.162,Gateway,3,41.73,14
100559,2026-05-01 22:15:00,203.0.113.14,Gateway,1,1.42,22
100560,2026-05-02 01:19:00,192.168.1.158,IoT_Device,19,1340.74,1
100561,2026-05-01 23:12:00,10.0.0.216,Gateway,2,1.54,23
100562,2026-05-02 04:19:00,192.168.1.186,Gateway,2,1.09,4
100563,2026-05-01 22:11:00,192.168.1.251,IoT_Device,1,1.89,22
100564,2026-05-02 17:20:00,10.0.0.220,Server,1,40.97,17
100565,2026-05-02 16:23:00,192.168.1.35,Gateway,2,36.53,16
100566,2026-05-01 13:24:00,10.0.0.147,Gateway,3,5.32,13
100567,2026-05-02 21:46:00,10.0.0.79,Gateway,2,4.27,21
100568,2026-05-02 09:32:00,10.0.0.249,IoT_Device,1,1.29,9
100569,2026-05-02 16:55:00,192.168.1.134,Server,3,13.65,16
100570,2026-05-02 12:22:00,192.168.1.207,Gateway,1,35.01,12
100571,2026-05-02 02:05:00,192.168.1.230,Server,1,1.49,2
100572,2026-05-02 13:30:00,192.168.1.182,Workstation,1,2.24,13
100573,2026-05-02 22:25:00,192.168.1.230,IoT_Device,2,1.98,22
100574,2026-05-01 19:54:00,192.168.1.47,Workstation,1,3.51,19
100575,2026-05-02 16:33:00,10.0.0.138,Workstation,3,23.91,16
100576,2026-05-02 06:15:00,192.168.1.107,Gateway,1,3.81,6
100577,2026-05-02 04:12:00,192.168.1.30,IoT_Device,19,1019.1,4
100578,2026-05-02 02:25:00,10.0.0.222,Server,2,2.07,2
100579,2026-05-02 13:52:00,10.0.0.72,Workstation,1,46.79,13
100580,2026-05-01 20:02:00,10.0.0.181,IoT_Device,2,2.14,20
100581,2026-05-02 18:40:00,192.168.1.55,Gateway,2,43.27,18
100582,2026-05-02 17:55:00,10.0.0.96,Workstation,3,25.57,17
100583,2026-05-01 13:05:00,192.168.1.186,Server,2,27.18,13
100584,2026-05-02 20:03:00,192.168.1.1,Workstation,1,0.78,20
100585,2026-05-01 19:15:00,192.168.1.207,IoT_Device,2,4.92,19
100586,2026-05-02 03:55:00,192.168.1.207,Server,2,2.75,3
100587,2026-05-02 09:40:00,10.0.0.216,Gateway,2,36.78,9
100588,2026-05-02 00:39:00,192.168.1.134,IoT_Device,2,4.0,0
100589,2026-05-01 10:56:00,10.0.0.87,Workstation,2,39.49,10
100590,2026-05-02 19:18:00,203.0.113.50,Gateway,2,0.97,19
100591,2026-05-01 17:00:00,192.168.1.227,Gateway,1,15.57,17
100592,2026-05-01 18:14:00,192.168.1.246,Gateway,3,45.57,18
100593,2026-05-02 17:25:00,192.168.1.86,IoT_Device,1,40.71,17
100594,2026-05-01 23:22:00,192.168.1.128,IoT_Device,2,0.22,23
100595,2026-05-02 20:50:00,192.168.1.66,Gateway,1,4.42,20
100596,2026-05-02 13:47:00,192.168.1.157,Gateway,1,8.22,13
100597,2026-05-01 20:56:00,192.168.1.35,Workstation,1,2.97,20
100598,2026-05-01 10:22:00,192.168.1.31,Server,1,4.1,10
100599,2026-05-02 23:50:00,10.0.0.39,Gateway,1,4.02,23
100600,2026-05-01 13:25:00,203.0.113.24,Server,2,3.93,13
100601,2026-05-02 14:52:00,192.168.1.73,IoT_Device,1,16.54,14
100602,2026-05-02 05:38:00,203.0.113.14,IoT_Device,1,3.2,5
100603,2026-05-02 16:31:00,192.168.1.251,Gateway,2,28.0,16
100604,2026-05-02 13:52:00,192.168.1.54,Gateway,1,34.26,13
100605,2026-05-02 12:08:00,192.168.1.158,Server,2,15.51,12
100606,2026-05-02 05:55:00,10.0.0.147,Server,2,1.99,5
100607,2026-05-02 18:12:00,203.0.113.34,IoT_Device,3,49.76,18
100608,2026-05-01 13:54:00,203.0.113.3,Workstation,2,7.63,13
100609,2026-05-01 19:08:00,192.168.1.86,IoT_Device,1,2.17,19
100610,2026-05-02 14:17:00,192.168.1.251,Workstation,3,39.55,14
100611,2026-05-01 22:39:00,192.168.1.83,Gateway,2,3.25,22
100612,2026-05-02 09:55:00,10.0.0.205,Workstation,1,37.47,9
100613,2026-05-02 05:33:00,192.168.1.230,Gateway,1,4.6,5
100614,2026-05-02 07:57:00,10.0.0.143,IoT_Device,1,2.68,7
100615,2026-05-02 03:41:00,192.168.1.229,Gateway,1,3.57,3
100616,2026-05-02 16:53:00,192.168.1.107,Server,1,36.98,16
100617,2026-05-01 23:53:00,10.0.0.61,Gateway,1,0.72,23
100618,2026-05-02 15:15:00,10.0.0.81,Server,3,7.59,15
100619,2026-05-01 21:29:00,192.168.1.144,IoT_Device,1,3.17,21
100620,2026-05-01 20:43:00,192.168.1.118,Server,1,1.95,20
100621,2026-05-01 15:20:00,192.168.1.30,Workstation,1,44.33,15
100622,2026-05-01 18:21:00,192.168.1.227,Gateway,3,12.62,18
100623,2026-05-01 15:20:00,203.0.113.14,Server,2,24.73,15
100624,2026-05-02 08:41:00,192.168.1.66,Server,1,36.02,8
100625,2026-05-02 18:10:00,192.168.1.138,IoT_Device,2,17.58,18
100626,2026-05-01 18:09:00,192.168.1.251,Gateway,3,8.67,18
100627,2026-05-01 19:29:00,192.168.1.107,Server,1,3.36,19
100628,2026-05-02 06:44:00,192.168.1.237,IoT_Device,1,4.51,6
100629,2026-05-02 16:52:00,192.168.1.207,Gateway,2,23.48,16
100630,2026-05-03 03:31:00,10.0.0.148,Server,2,2.85,3
100631,2026-05-02 08:35:00,192.168.1.73,Server,2,24.45,8
100632,2026-05-01 22:27:00,192.168.1.15,Gateway,1,1.69,22
100633,2026-05-01 14:47:00,10.0.0.9,Workstation,3,4.97,14
100634,2026-05-01 18:46:00,192.168.1.177,Gateway,3,37.22,18
100635,2026-05-01 20:12:00,10.0.0.204,Gateway,1,3.67,20
100636,2026-05-01 18:12:00,192.168.1.246,Workstation,2,3.13,18
100637,2026-05-01 11:13:00,10.0.0.96,Server,1,36.06,11
100638,2026-05-02 09:21:00,192.168.1.47,Gateway,1,32.45,9
100639,2026-05-01 22:20:00,192.168.1.90,Workstation,2,3.47,22
100640,2026-05-03 04:14:00,192.168.1.189,Workstation,1,4.64,4
100641,2026-05-02 10:19:00,203.0.113.24,IoT_Device,3,29.34,10
100642,2026-05-02 16:32:00,192.168.1.134,Server,1,47.86,16
100643,2026-05-01 16:07:00,192.168.1.164,Gateway,1,16.63,16
100644,2026-05-03 00:01:00,192.168.1.134,Workstation,1,3.73,0
100645,2026-05-02 07:51:00,10.0.0.137,Server,1,3.69,7
100646,2026-05-03 00:21:00,192.168.1.7,IoT_Device,1,3.24,0
100647,2026-05-02 11:32:00,192.168.1.158,Gateway,1,27.88,11
100648,2026-05-02 07:04:00,192.168.1.158,Workstation,1,1.69,7
100649,2026-05-02 05:52:00,192.168.1.203,IoT_Device,1,3.97,5
100650,2026-05-01 18:49:00,192.168.1.161,IoT_Device,3,10.56,18
100651,2026-05-01 13:04:00,203.0.113.14,IoT_Device,3,47.01,13
100652,2026-05-03 03:46:00,192.168.1.123,Server,1,2.5,3
100653,2026-05-02 07:40:00,10.0.0.148,Gateway,2,1.17,7
100654,2026-05-02 22:44:00,10.0.0.252,Gateway,2,1.31,22
100655,2026-05-02 04:24:00,192.168.1.12,Gateway,18,1544.15,4
100656,2026-05-01 14:10:00,192.168.1.197,Workstation,2,29.09,14
100657,2026-05-02 14:31:00,192.168.1.207,IoT_Device,2,30.76,14
100658,2026-05-01 13:19:00,192.168.1.87,Gateway,3,6.27,13
100659,2026-05-01 17:32:00,10.0.0.222,Workstation,2,30.38,17
100660,2026-05-02 11:45:00,10.0.0.249,Workstation,3,22.22,11
100661,2026-05-02 00:24:00,10.0.0.54,Gateway,1,2.26,0
100662,2026-05-03 06:53:00,192.168.1.158,Workstation,2,1.31,6
100663,2026-05-01 16:17:00,192.168.1.66,IoT_Device,3,23.69,16
100664,2026-05-02 20:54:00,203.0.113.24,Workstation,2,3.62,20
100665,2026-05-02 13:57:00,192.168.1.207,Gateway,1,24.77,13
100666,2026-05-02 22:12:00,203.0.113.34,Gateway,2,0.78,22
100667,2026-05-01 21:09:00,192.168.1.18,Server,1,0.74,21
100668,2026-05-02 10:24:00,10.0.0.147,Gateway,1,40.71,10
100669,2026-05-02 07:14:00,203.0.113.24,IoT_Device,1,0.76,7
100670,2026-05-02 06:56:00,192.168.1.161,Workstation,1,2.79,6
100671,2026-05-03 01:39:00,192.168.1.166,IoT_Device,1,1.4,1
100672,2026-05-03 07:33:00,192.168.1.201,IoT_Device,2,2.64,7
100673,2026-05-02 00:55:00,10.0.0.176,Server,2,1.81,0
100674,2026-05-02 15:08:00,192.168.1.158,Workstation,1,34.82,15
100675,2026-05-02 14:41:00,10.0.0.70,IoT_Device,3,35.4,14
100676,2026-05-02 20:37:00,192.168.1.146,Gateway,2,1.0,20
100677,2026-05-03 06:03:00,192.168.1.130,Gateway,2,4.63,6
100678,2026-05-01 20:41:00,192.168.1.107,IoT_Device,1,1.09,20
100679,2026-05-01 20:52:00,10.0.0.193,Gateway,2,1.26,20
100680,2026-05-02 17:16:00,192.168.1.31,IoT_Device,2,32.45,17
100681,2026-05-01 18:28:00,203.0.113.50,IoT_Device,3,42.83,18
100682,2026-05-01 19:16:00,192.168.1.238,IoT_Device,1,2.36,19
100683,2026-05-01 14:48:00,10.0.0.220,IoT_Device,2,41.84,14
100684,2026-05-01 11:31:00,10.0.0.100,IoT_Device,1,47.73,11
100685,2026-05-02 07:59:00,192.168.1.86,Server,1,0.21,7
100686,2026-05-02 14:35:00,10.0.0.216,Server,1,32.32,14
100687,2026-05-02 00:47:00,192.168.1.2,IoT_Device,2,3.35,0
100688,2026-05-01 22:05:00,192.168.1.237,Server,1,2.44,22
100689,2026-05-02 19:57:00,192.168.1.60,Workstation,1,0.38,19
100690,2026-05-02 19:50:00,192.168.1.130,Gateway,1,2.93,19
100691,2026-05-02 08:25:00,192.168.1.205,Workstation,2,4.59,8
100692,2026-05-02 19:14:00,192.168.1.55,Gateway,2,0.56,19
100693,2026-05-03 06:14:00,10.0.0.252,Workstation,1,2.05,6
100694,2026-05-03 00:01:00,10.0.0.147,Gateway,1,0.67,0
100695,2026-05-02 16:32:00,192.168.1.203,Server,1,6.34,16
100696,2026-05-02 18:16:00,192.168.1.164,IoT_Device,3,46.24,18
100697,2026-05-03 07:00:00,192.168.1.227,Workstation,2,2.39,7
100698,2026-05-02 07:24:00,192.168.1.60,IoT_Device,1,0.66,7
100699,2026-05-02 13:01:00,192.168.1.191,Server,3,33.84,13
100700,2026-05-02 17:53:00,192.168.1.123,IoT_Device,1,6.08,17
100701,2026-05-03 06:08:00,192.168.1.2,IoT_Device,1,4.58,6
100702,2026-05-03 02:23:00,10.0.0.228,Server,9,2285.96,2
100703,2026-05-01 15:03:00,192.168.1.214,Server,3,17.48,15
100704,2026-05-01 19:31:00,192.168.1.138,Server,2,4.67,19
100705,2026-05-02 02:12:00,203.0.113.3,Gateway,1,0.28,2
100706,2026-05-02 23:01:00,10.0.0.39,Server,2,1.96,23
100707,2026-05-02 14:36:00,192.168.1.227,Gateway,1,27.04,14
100708,2026-05-02 01:25:00,192.168.1.218,Server,2,3.29,1
100709,2026-05-01 17:41:00,192.168.1.60,Gateway,3,40.66,17
100710,2026-05-02 20:25:00,10.0.0.181,IoT_Device,1,0.83,20
100711,2026-05-02 21:01:00,192.168.1.203,Gateway,1,0.59,21
100712,2026-05-03 08:36:00,192.168.1.164,Server,2,1.62,8
100713,2026-05-02 11:40:00,192.168.1.128,Server,3,34.31,11
100714,2026-05-02 11:24:00,10.0.0.137,Server,3,26.48,11
100715,2026-05-01 15:45:00,10.0.0.153,Workstation,2,43.06,15
100716,2026-05-01 13:50:00,192.168.1.158,Workstation,3,33.41,13
100717,2026-05-02 08:36:00,192.168.1.1,IoT_Device,1,7.93,8
100718,2026-05-02 03:23:00,192.168.1.146,Workstation,1,0.18,3
100719,2026-05-01 23:59:00,10.0.0.91,Workstation,1,3.53,23
100720,2026-05-01 16:23:00,203.0.113.14,Workstation,2,49.73,16
100721,2026-05-03 10:15:00,10.0.0.96,Gateway,2,36.22,10
100722,2026-05-03 04:16:00,192.168.1.229,Gateway,1,4.07,4
100723,2026-05-02 15:46:00,10.0.0.176,Server,3,32.93,15
100724,2026-05-03 09:57:00,192.168.1.141,IoT_Device,1,35.93,9
100725,2026-05-03 12:23:00,192.168.1.229,Workstation,3,30.01,12
100726,2026-05-02 20:38:00,192.168.1.102,Server,2,4.14,20
100727,2026-05-02 01:10:00,192.168.1.205,Server,1,4.85,1
100728,2026-05-01 14:05:00,192.168.1.229,Server,1,7.52,14
100729,2026-05-03 00:54:00,192.168.1.102,Workstation,2,2.79,0
100730,2026-05-02 11:03:00,192.168.1.189,Server,3,18.65,11
100731,2026-05-02 19:56:00,192.168.1.146,Server,1,1.14,19
100732,2026-05-03 08:54:00,10.0.0.54,Workstation,1,13.34,8
100733,2026-05-01 21:05:00,192.168.1.83,Workstation,1,0.23,21
100734,2026-05-02 16:52:00,192.168.1.134,Server,2,46.54,16
100735,2026-05-02 19:21:00,192.168.1.86,IoT_Device,2,3.11,19
100736,2026-05-02 12:23:00,192.168.1.1,Server,2,11.92,12
100737,2026-05-01 16:45:00,10.0.0.87,IoT_Device,2,14.26,16
100738,2026-05-02 05:25:00,10.0.0.116,IoT_Device,1,2.27,5
100739,2026-05-02 04:44:00,10.0.0.137,Server,1,2.21,4
100740,2026-05-02 21:23:00,192.168.1.60,Server,1,2.12,21
100741,2026-05-03 06:43:00,10.0.0.228,Gateway,2,2.7,6
100742,2026-05-02 04:40:00,192.168.1.164,IoT_Device,1,1.78,4
100743,2026-05-02 22:44:00,192.168.1.176,IoT_Device,1,4.16,22
100744,2026-05-02 02:41:00,203.0.113.24,Workstation,1,1.19,2
100745,2026-05-03 11:21:00,10.0.0.39,Workstation,3,43.39,11
100746,2026-05-03 04:53:00,192.168.1.203,Gateway,9,998.78,4
100747,2026-05-02 15:50:00,192.168.1.186,IoT_Device,3,18.48,15
100748,2026-05-02 11:08:00,192.168.1.214,Server,2,47.85,11
100749,2026-05-02 04:11:00,192.168.1.90,IoT_Device,2,1.91,4
100750,2026-05-02 04:39:00,10.0.0.72,Workstation,2,3.15,4
100751,2026-05-03 13:05:00,192.168.1.130,Server,2,22.42,13
